Date,Service,InstanceType,Region,Cost,CPUUtilization,MemoryUtilization,NetworkIO,StorageUsed,RunningHours,Recommendation
2024-08-13,Lambda,128MB,us-east-1,0.02,48.86,14.42,0.83,0.0,0,optimal
2024-06-10,RDS,db.t3.medium,ap-southeast-1,32.76,51.98,19.3,9.51,474.41,488,optimal
2024-05-16,S3,Standard,us-east-1,50.12,0.0,0.0,22.09,2155.85,730,optimal
2024-01-23,RDS,db.r5.xlarge,ap-south-1,240.35,73.91,29.84,88.34,339.84,511,reserved_instance
2024-03-14,EC2,t3.micro,us-west-2,5.56,31.16,22.23,31.59,274.07,513,optimal
2024-08-29,S3,Standard,us-east-1,92.78,0.0,0.0,12.26,4220.9,730,optimal
2024-10-28,RDS,db.t3.medium,ap-southeast-1,37.6,34.18,48.71,30.21,897.49,534,optimal
2024-03-16,Lambda,128MB,ap-south-1,0.02,28.73,18.02,1.37,0.0,0,optimal
2024-09-20,RDS,db.t3.micro,ap-southeast-1,11.1,56.99,41.82,39.24,208.83,663,optimal
2024-03-03,EBS,gp2,us-west-2,41.93,0.0,0.0,29.11,413.4,730,optimal
2024-04-06,EC2,m5.xlarge,us-east-1,74.97,29.14,44.22,105.86,108.66,409,downsize
2024-10-04,EBS,gp3,us-east-1,25.69,0.0,0.0,45.34,333.36,730,optimal
2024-06-06,S3,Standard,ap-south-1,84.32,0.0,0.0,48.15,3601.45,730,optimal
2024-03-08,Lambda,512MB,ap-southeast-1,0.09,47.87,16.23,0.0,0.0,0,optimal
2024-11-02,EBS,io2,ap-south-1,21.99,0.0,0.0,31.91,175.12,730,downgrade_to_gp3
2024-10-10,EC2,c5.large,eu-central-1,31.59,22.1,22.64,98.01,95.36,386,optimal
2024-09-16,EBS,io1,eu-central-1,24.53,0.0,0.0,41.82,198.45,730,downgrade_to_gp3
2024-05-12,EBS,gp3,us-west-2,12.34,0.0,0.0,27.58,161.88,730,optimal
2024-10-02,Lambda,512MB,us-west-2,0.09,59.48,48.22,2.7,0.0,0,optimal
2024-06-20,EC2,t3.xlarge,eu-central-1,63.62,27.64,13.68,18.77,30.62,385,downsize
2024-08-24,EC2,m5.xlarge,eu-west-1,48.48,34.69,31.98,146.85,71.0,242,optimal
2024-07-17,S3,Glacier,ap-south-1,18.24,0.0,0.0,1.91,4729.76,730,optimal
2024-06-01,EC2,m5.large,eu-central-1,17.39,29.49,27.34,58.03,34.4,186,terminate
2024-03-17,S3,Intelligent-Tiering,us-east-1,50.82,0.0,0.0,45.49,4257.63,730,optimal
2024-02-12,EC2,m5.large,ap-southeast-1,13.43,28.71,28.19,216.67,189.11,138,terminate
2024-02-21,RDS,db.t3.medium,ap-southeast-1,30.56,13.09,60.77,93.84,263.21,458,optimal
2024-10-10,EC2,t3.small,ap-southeast-1,10.4,5.74,5.0,114.02,80.67,519,optimal
2024-01-28,Lambda,1024MB,us-west-2,0.18,29.42,19.4,2.25,0.0,0,reduce_memory
2024-02-21,EC2,c5.large,eu-central-1,59.72,29.94,26.88,136.63,137.08,725,downsize
2024-11-28,RDS,db.r5.large,ap-southeast-1,112.49,30.9,23.07,145.4,516.52,492,optimal
2024-02-17,Lambda,512MB,eu-central-1,0.09,53.43,49.18,12.13,0.0,0,optimal
2024-04-02,EC2,t3.medium,us-east-1,19.74,42.34,34.88,178.43,57.11,488,optimal
2024-04-09,EC2,t3.xlarge,us-east-1,22.94,35.56,29.6,106.43,59.82,135,terminate
2024-10-29,RDS,db.t3.medium,eu-west-1,33.91,48.97,37.56,6.71,319.4,509,optimal
2024-04-03,EBS,io1,ap-southeast-1,65.26,0.0,0.0,53.05,498.2,730,optimal
2024-06-01,EC2,c5.xlarge,eu-west-1,96.71,29.55,30.1,175.01,79.82,546,downsize
2024-09-28,Lambda,512MB,us-west-2,0.08,95.14,65.52,0.04,0.0,0,optimal
2024-10-20,Lambda,128MB,ap-southeast-1,0.02,25.46,12.88,0.01,0.0,0,optimal
2024-09-08,RDS,db.t3.medium,eu-central-1,31.13,34.68,70.55,67.07,500.47,470,optimal
2024-09-08,RDS,db.t3.micro,ap-south-1,11.91,27.43,65.08,26.46,411.07,684,optimal
2024-10-18,Lambda,128MB,eu-central-1,0.02,11.23,14.61,8.68,0.0,0,optimal
2024-01-25,S3,Intelligent-Tiering,eu-central-1,28.91,0.0,0.0,8.56,2251.29,730,optimal
2024-03-13,EC2,t3.large,eu-central-1,30.98,8.11,5.97,81.02,85.62,388,optimal
2024-05-27,S3,Intelligent-Tiering,us-east-1,14.3,0.0,0.0,101.49,1172.75,730,optimal
2024-10-22,EBS,gp2,ap-southeast-1,32.19,0.0,0.0,43.34,309.68,730,optimal
2024-09-01,RDS,db.t3.medium,ap-southeast-1,31.03,66.57,38.55,34.65,302.54,475,optimal
2024-11-16,EC2,t3.xlarge,us-west-2,30.81,33.84,31.78,138.9,58.43,193,terminate
2024-02-20,S3,Standard,eu-central-1,95.65,0.0,0.0,14.01,4135.86,730,optimal
2024-12-01,EBS,gp2,us-west-2,47.03,0.0,0.0,25.59,455.37,730,optimal
2024-12-05,Lambda,512MB,ap-south-1,0.09,14.85,43.23,2.45,0.0,0,optimal
2024-03-08,EBS,gp2,eu-central-1,22.19,0.0,0.0,20.03,221.44,730,delete_unused
2024-09-22,RDS,db.r5.xlarge,eu-west-1,239.52,18.92,46.39,11.45,616.09,488,downsize
2024-08-24,EC2,t3.large,ap-southeast-1,31.81,31.18,34.38,224.0,146.85,371,optimal
2024-03-14,S3,Intelligent-Tiering,us-east-1,22.04,0.0,0.0,33.92,1757.66,730,optimal
2024-08-01,S3,Glacier,ap-southeast-1,43.55,0.0,0.0,61.47,10392.01,730,optimal
2024-10-18,RDS,db.t3.small,us-west-2,18.71,63.54,7.09,93.35,193.02,561,optimal
2024-12-21,Lambda,128MB,eu-central-1,0.02,35.43,11.99,4.34,0.0,0,optimal
2024-05-28,EC2,t3.micro,eu-west-1,6.12,37.32,54.93,50.43,126.0,613,optimal
2024-12-27,EBS,io1,us-west-2,86.81,0.0,0.0,12.11,719.18,730,downgrade_to_gp3
2024-05-16,RDS,db.t3.medium,ap-southeast-1,41.32,55.92,53.39,30.39,341.1,586,optimal
2024-08-07,S3,Intelligent-Tiering,eu-central-1,98.03,0.0,0.0,61.91,7876.99,730,optimal
2024-04-21,EBS,io2,us-east-1,37.82,0.0,0.0,49.64,314.32,730,downgrade_to_gp3
2024-01-22,EC2,t3.medium,ap-southeast-1,5.94,24.76,42.3,64.32,40.51,145,terminate
2024-07-16,RDS,db.t3.small,eu-west-1,22.99,17.03,67.82,163.25,244.1,652,optimal
2024-07-01,EBS,io2,ap-south-1,27.68,0.0,0.0,60.95,227.63,730,optimal
2024-08-27,S3,Intelligent-Tiering,eu-central-1,60.64,0.0,0.0,14.22,4691.03,730,optimal
2024-07-01,Lambda,512MB,eu-central-1,0.08,37.47,11.33,2.89,0.0,0,optimal
2024-12-03,Lambda,1024MB,eu-central-1,0.17,27.46,58.11,0.51,0.0,0,optimal
2024-07-22,Lambda,512MB,ap-south-1,0.09,58.74,48.85,0.52,0.0,0,optimal
2024-12-31,EC2,t3.large,eu-west-1,51.02,32.62,28.7,180.09,75.08,622,optimal
2024-02-22,Lambda,512MB,us-east-1,0.08,68.22,48.66,2.24,0.0,0,optimal
2024-04-18,RDS,db.t3.medium,us-west-2,31.49,23.7,48.09,28.62,809.29,482,optimal
2024-02-26,Lambda,512MB,ap-southeast-1,0.08,24.33,61.97,0.01,0.0,0,optimal
2024-06-29,RDS,db.t3.small,ap-southeast-1,17.99,23.61,17.17,17.89,841.27,545,optimal
2024-05-26,RDS,db.t3.micro,eu-west-1,9.88,63.37,66.24,53.13,1114.55,604,optimal
2024-02-18,EC2,t3.micro,eu-west-1,6.97,30.21,48.64,17.29,117.76,685,optimal
2024-09-20,RDS,db.t3.medium,ap-south-1,28.16,32.0,29.62,49.12,212.84,421,optimal
2024-01-28,S3,Glacier,us-east-1,14.25,0.0,0.0,80.4,3682.93,730,optimal
2024-11-12,EBS,gp3,eu-central-1,13.15,0.0,0.0,30.86,159.73,730,optimal
2024-05-29,Lambda,128MB,eu-west-1,0.02,11.98,42.46,5.1,0.0,0,optimal
2024-10-31,EC2,m5.2xlarge,us-west-2,224.44,6.52,7.62,213.41,123.02,592,downsize
2024-07-30,S3,Standard,ap-south-1,49.28,0.0,0.0,0.19,2082.66,730,optimal
2024-08-22,EBS,gp2,us-east-1,2.91,0.0,0.0,23.81,28.55,730,optimal
2024-10-02,RDS,db.t3.medium,us-east-1,27.74,36.22,60.93,73.89,315.83,408,optimal
2024-10-04,EC2,m5.xlarge,eu-west-1,26.14,15.73,12.2,106.04,42.87,136,terminate
2024-10-29,S3,Standard,ap-southeast-1,88.42,0.0,0.0,80.0,3821.77,730,optimal
2024-04-18,S3,Intelligent-Tiering,eu-west-1,53.9,0.0,0.0,40.56,4170.74,730,optimal
2024-02-27,RDS,db.r5.large,eu-west-1,99.72,52.92,34.31,33.85,270.2,419,optimal
2024-03-05,EBS,io1,us-west-2,22.03,0.0,0.0,23.24,170.39,730,downgrade_to_gp3
2024-03-17,EC2,c5.xlarge,ap-southeast-1,115.57,31.77,22.94,72.44,137.02,674,optimal
2024-06-19,EBS,io1,us-east-1,23.7,0.0,0.0,3.12,194.59,730,downgrade_to_gp3
2024-02-21,RDS,db.t3.micro,eu-west-1,9.33,63.63,22.15,48.15,222.69,572,optimal
2024-10-20,S3,Glacier,ap-south-1,3.46,0.0,0.0,82.61,888.2,730,optimal
2024-07-07,EBS,gp3,eu-west-1,6.42,0.0,0.0,32.22,79.65,730,delete_unused
2024-12-21,Lambda,128MB,eu-central-1,0.02,16.02,63.84,0.91,0.0,0,optimal
2024-07-19,S3,Intelligent-Tiering,us-west-2,7.36,0.0,0.0,30.63,570.81,730,optimal
2024-07-13,EC2,t3.small,ap-south-1,4.08,63.68,61.19,88.57,165.31,188,terminate
2024-02-25,Lambda,128MB,us-west-2,0.02,58.35,38.61,2.27,0.0,0,optimal
2024-03-07,EBS,gp2,ap-southeast-1,27.41,0.0,0.0,231.02,274.87,730,optimal
2024-12-21,S3,Standard,ap-south-1,33.26,0.0,0.0,0.58,1516.09,730,optimal
2024-04-12,Lambda,128MB,eu-west-1,0.02,14.99,43.06,2.17,0.0,0,optimal
2024-05-16,EBS,gp2,eu-central-1,35.5,0.0,0.0,18.08,341.98,730,optimal
2024-02-06,Lambda,512MB,us-east-1,0.09,36.85,41.73,0.66,0.0,0,optimal
2024-06-08,EBS,gp2,us-east-1,37.01,0.0,0.0,63.71,385.39,730,delete_unused
2024-05-30,Lambda,1024MB,us-west-2,0.17,53.3,27.79,1.63,0.0,0,reduce_memory
2024-07-13,EC2,t3.small,eu-central-1,7.01,33.21,36.31,34.7,73.98,340,optimal
2024-09-01,EC2,t3.medium,us-east-1,19.81,23.89,31.48,42.24,146.36,483,optimal
2024-04-16,EBS,io1,eu-west-1,8.06,0.0,0.0,21.67,65.96,730,delete_unused
2024-04-14,S3,Intelligent-Tiering,ap-southeast-1,40.99,0.0,0.0,14.73,3158.24,730,optimal
2024-10-26,EBS,io2,eu-central-1,91.23,0.0,0.0,27.81,699.78,730,downgrade_to_gp3
2024-04-11,EC2,t3.medium,us-east-1,12.32,76.54,71.13,210.63,90.1,307,optimal
2024-02-08,RDS,db.t3.medium,us-west-2,37.43,44.07,18.28,84.03,679.59,530,optimal
2024-12-28,Lambda,1024MB,ap-southeast-1,0.18,29.68,35.9,1.58,0.0,0,reduce_memory
2024-07-17,RDS,db.r5.xlarge,us-east-1,240.02,64.9,54.03,136.34,376.44,503,reserved_instance
2024-12-21,Lambda,256MB,us-east-1,0.05,77.25,76.02,0.12,0.0,0,optimal
2024-06-20,RDS,db.r5.xlarge,eu-west-1,256.48,15.42,30.49,21.11,526.92,532,downsize
2024-01-08,Lambda,128MB,us-east-1,0.02,45.19,23.14,4.79,0.0,0,optimal
2024-05-29,Lambda,128MB,ap-southeast-1,0.02,54.14,61.56,0.45,0.0,0,optimal
2024-03-08,EC2,t3.2xlarge,ap-southeast-1,228.41,58.33,63.88,61.92,65.42,666,optimal
2024-05-20,EBS,io1,eu-west-1,41.61,0.0,0.0,29.42,347.53,730,downgrade_to_gp3
2024-07-09,RDS,db.r5.xlarge,us-west-2,291.51,26.02,60.74,21.71,510.5,617,reserved_instance
2024-02-01,EC2,m5.xlarge,eu-west-1,121.2,5.67,5.0,68.96,32.65,628,downsize
2024-02-25,RDS,db.t3.small,eu-west-1,17.69,20.43,49.82,32.83,684.36,520,optimal
2024-04-18,RDS,db.r5.large,ap-south-1,133.59,59.81,84.17,21.08,1018.97,540,optimal
2024-02-02,Lambda,512MB,us-east-1,0.09,21.9,68.76,1.83,0.0,0,optimal
2024-09-13,EC2,c5.xlarge,us-east-1,91.46,13.81,23.37,111.01,84.65,559,downsize
2024-12-05,S3,Intelligent-Tiering,eu-west-1,47.42,0.0,0.0,54.29,3977.67,730,optimal
2024-10-01,RDS,db.t3.medium,eu-west-1,37.08,71.68,37.52,24.6,825.76,533,optimal
2024-09-18,RDS,db.r5.xlarge,eu-central-1,327.51,47.78,51.83,72.64,572.24,685,reserved_instance
2024-07-11,EC2,t3.medium,us-west-2,18.64,37.03,56.33,48.26,104.58,448,optimal
2024-09-23,Lambda,128MB,eu-west-1,0.02,15.26,42.95,0.32,0.0,0,optimal
2024-01-03,Lambda,256MB,us-east-1,0.04,22.16,52.97,0.01,0.0,0,optimal
2024-12-25,EBS,gp2,eu-central-1,13.77,0.0,0.0,70.11,136.73,730,optimal
2024-10-16,S3,Glacier,ap-southeast-1,17.57,0.0,0.0,6.59,4189.03,730,optimal
2024-09-27,S3,Intelligent-Tiering,us-west-2,34.65,0.0,0.0,228.72,2913.69,730,optimal
2024-07-17,Lambda,1024MB,eu-central-1,0.17,5.64,42.06,0.72,0.0,0,optimal
2024-04-09,EC2,t3.large,ap-south-1,44.34,19.26,26.73,205.76,40.14,514,optimal
2024-04-01,EBS,io2,us-west-2,74.02,0.0,0.0,40.68,588.11,730,downgrade_to_gp3
2024-10-22,Lambda,512MB,eu-west-1,0.09,7.74,13.95,2.59,0.0,0,optimal
2024-09-07,EC2,t3.small,ap-southeast-1,3.58,27.58,22.11,167.3,105.29,181,terminate
2024-04-02,EC2,t3.xlarge,us-west-2,79.85,17.93,5.0,237.51,44.06,467,downsize
2024-11-07,RDS,db.r5.xlarge,us-west-2,315.91,70.43,53.96,21.72,240.19,691,reserved_instance
2024-05-12,RDS,db.r5.large,us-west-2,160.69,20.79,75.99,53.66,551.38,662,downsize
2024-03-17,EBS,gp2,eu-west-1,25.73,0.0,0.0,68.58,250.5,730,optimal
2024-07-07,EBS,io2,us-east-1,47.96,0.0,0.0,26.72,369.98,730,downgrade_to_gp3
2024-03-30,EBS,io2,eu-west-1,55.67,0.0,0.0,15.81,460.92,730,downgrade_to_gp3
2024-08-25,EC2,m5.large,eu-west-1,64.11,24.55,20.78,140.36,67.58,655,downsize
2024-02-10,RDS,db.t3.small,eu-west-1,21.66,36.69,52.94,59.43,561.86,655,optimal
2024-09-24,RDS,db.r5.xlarge,ap-south-1,229.99,70.16,72.49,72.75,441.22,479,optimal
2024-05-17,S3,Standard,us-west-2,57.42,0.0,0.0,36.8,2412.56,730,optimal
2024-06-15,EC2,m5.large,ap-south-1,58.4,36.95,28.0,108.19,77.19,629,optimal
2024-06-08,RDS,db.r5.xlarge,us-west-2,349.91,55.04,35.51,204.25,449.69,702,reserved_instance
2024-04-24,EBS,io2,us-east-1,11.66,0.0,0.0,35.48,90.55,730,downgrade_to_gp3
2024-03-15,Lambda,256MB,ap-south-1,0.05,33.68,14.48,3.45,0.0,0,optimal
2024-12-26,RDS,db.t3.small,ap-south-1,16.15,26.75,70.53,26.41,481.3,456,optimal
2024-11-02,RDS,db.r5.xlarge,eu-west-1,298.04,34.73,27.63,10.52,505.28,640,reserved_instance
2024-12-23,EBS,io2,eu-west-1,17.41,0.0,0.0,16.95,133.29,730,downgrade_to_gp3
2024-05-11,S3,Intelligent-Tiering,ap-southeast-1,40.97,0.0,0.0,14.66,3171.02,730,optimal
2024-12-14,EC2,t3.large,ap-southeast-1,17.73,8.96,5.0,55.07,31.14,224,optimal
2024-11-28,EBS,io2,ap-south-1,80.06,0.0,0.0,37.25,624.72,730,downgrade_to_gp3
2024-07-16,S3,Glacier,us-west-2,14.15,0.0,0.0,109.02,3499.09,730,optimal
2024-08-31,EBS,io1,ap-south-1,14.14,0.0,0.0,80.81,113.55,730,delete_unused
2024-11-19,RDS,db.r5.xlarge,ap-southeast-1,307.54,31.31,27.66,19.77,454.66,611,reserved_instance
2024-05-30,S3,Intelligent-Tiering,ap-south-1,24.09,0.0,0.0,3.25,1848.42,730,optimal
2024-03-07,Lambda,1024MB,us-east-1,0.17,73.51,61.92,0.0,0.0,0,optimal
2024-10-16,S3,Glacier,us-east-1,25.06,0.0,0.0,16.0,5978.8,730,optimal
2024-11-20,EC2,c5.large,ap-southeast-1,56.7,40.59,40.05,101.77,105.25,701,optimal
2024-05-14,EC2,t3.large,eu-central-1,32.47,32.93,8.07,43.82,114.94,404,optimal
2024-06-07,Lambda,1024MB,us-west-2,0.17,21.76,4.4,2.78,0.0,0,reduce_memory
2024-10-23,EC2,t3.small,ap-south-1,12.24,43.08,11.63,46.48,24.62,614,optimal
2024-05-25,S3,Standard,ap-southeast-1,86.37,0.0,0.0,47.17,3813.28,730,optimal
2024-02-29,S3,Intelligent-Tiering,ap-southeast-1,33.46,0.0,0.0,41.88,2704.1,730,optimal
2024-01-01,EBS,gp3,us-west-2,10.63,0.0,0.0,49.14,134.09,730,delete_unused
2024-10-29,Lambda,128MB,eu-central-1,0.02,67.36,40.41,0.11,0.0,0,optimal
2024-11-28,RDS,db.t3.medium,ap-south-1,46.27,58.42,51.53,35.06,521.56,679,optimal
2024-03-09,EBS,io1,ap-southeast-1,26.78,0.0,0.0,17.8,215.27,730,downgrade_to_gp3
2024-03-28,Lambda,128MB,ap-southeast-1,0.02,29.63,37.9,3.51,0.0,0,optimal
2024-09-16,EC2,t3.xlarge,eu-west-1,71.51,56.16,63.95,113.21,56.51,433,optimal
2024-11-09,EC2,t3.medium,ap-south-1,30.57,33.54,34.6,62.24,73.33,722,optimal
2024-10-16,S3,Standard,us-west-2,102.3,0.0,0.0,8.43,4387.77,730,optimal
2024-02-25,Lambda,512MB,ap-southeast-1,0.09,4.04,10.13,3.09,0.0,0,optimal
2024-06-06,Lambda,512MB,eu-central-1,0.09,29.94,13.49,3.52,0.0,0,optimal
2024-04-27,Lambda,512MB,us-east-1,0.09,12.39,74.28,2.97,0.0,0,optimal
2024-09-14,RDS,db.r5.large,us-east-1,127.82,24.83,22.69,9.58,303.78,555,downsize
2024-08-22,EC2,t3.medium,us-west-2,22.91,32.53,21.52,87.66,165.73,564,optimal
2024-03-04,RDS,db.t3.medium,us-east-1,39.94,34.2,35.66,25.55,900.1,592,optimal
2024-09-17,RDS,db.t3.micro,ap-southeast-1,8.05,46.21,67.47,16.17,305.46,470,optimal
2024-01-04,RDS,db.t3.medium,ap-south-1,32.34,48.3,66.79,6.73,256.81,461,optimal
2024-05-03,EBS,io2,ap-south-1,7.25,0.0,0.0,26.33,58.35,730,downgrade_to_gp3
2024-02-12,EBS,io2,ap-southeast-1,20.96,0.0,0.0,36.53,162.0,730,downgrade_to_gp3
2024-05-15,S3,Standard,eu-west-1,56.49,0.0,0.0,98.9,2577.86,730,optimal
2024-01-17,S3,Intelligent-Tiering,ap-south-1,27.32,0.0,0.0,84.04,2285.73,730,optimal
2024-10-16,Lambda,256MB,us-west-2,0.05,34.56,37.49,0.19,0.0,0,optimal
2024-07-04,EBS,gp2,ap-south-1,44.31,0.0,0.0,78.36,436.42,730,optimal
2024-11-15,EBS,io1,eu-west-1,56.38,0.0,0.0,13.8,454.79,730,downgrade_to_gp3
2024-03-27,EBS,gp3,ap-south-1,44.76,0.0,0.0,10.32,567.38,730,optimal
2024-01-18,RDS,db.t3.medium,ap-southeast-1,47.6,38.81,45.02,7.1,609.93,699,optimal
2024-10-09,S3,Intelligent-Tiering,ap-south-1,102.72,0.0,0.0,91.77,8060.15,730,optimal
2024-06-12,S3,Intelligent-Tiering,us-west-2,28.32,0.0,0.0,100.06,2311.47,730,optimal
2024-03-21,EC2,t3.2xlarge,eu-west-1,199.75,19.32,29.52,39.19,139.65,614,downsize
2024-08-19,RDS,db.r5.xlarge,us-east-1,229.91,60.82,18.18,35.22,644.36,495,optimal
2024-11-03,EBS,io2,eu-central-1,105.98,0.0,0.0,36.73,810.13,730,downgrade_to_gp3
2024-11-29,S3,Glacier,ap-southeast-1,16.65,0.0,0.0,136.82,4179.71,730,optimal
2024-04-30,Lambda,128MB,ap-southeast-1,0.02,52.13,13.2,2.94,0.0,0,optimal
2024-08-07,RDS,db.t3.small,us-west-2,14.69,38.6,59.05,58.45,404.56,426,optimal
2024-01-02,EC2,m5.xlarge,us-east-1,133.72,23.66,34.74,255.85,173.54,723,downsize
2024-06-30,S3,Intelligent-Tiering,eu-central-1,10.09,0.0,0.0,72.16,822.9,730,optimal
2024-04-06,RDS,db.r5.xlarge,eu-west-1,225.97,44.63,52.75,8.98,631.81,461,optimal
2024-07-20,Lambda,256MB,us-east-1,0.04,60.9,75.55,2.49,0.0,0,optimal
2024-06-27,Lambda,1024MB,eu-west-1,0.17,29.02,18.2,3.36,0.0,0,reduce_memory
2024-10-12,Lambda,256MB,eu-central-1,0.04,24.89,28.44,2.22,0.0,0,optimal
2024-05-24,Lambda,128MB,us-west-2,0.02,12.19,14.42,0.0,0.0,0,optimal
2024-11-25,EC2,t3.large,eu-central-1,40.61,24.42,32.85,90.99,50.03,502,optimal
2024-05-04,EBS,io2,ap-southeast-1,39.27,0.0,0.0,21.3,306.51,730,downgrade_to_gp3
2024-03-06,Lambda,1024MB,us-east-1,0.17,33.14,10.23,4.66,0.0,0,reduce_memory
2024-12-14,Lambda,512MB,ap-south-1,0.09,47.79,8.04,0.42,0.0,0,optimal
2024-05-12,EC2,t3.2xlarge,us-west-2,54.93,24.51,25.98,157.1,37.35,168,downsize
2024-09-29,EBS,io2,eu-west-1,37.65,0.0,0.0,16.18,287.48,730,downgrade_to_gp3
2024-04-03,RDS,db.r5.xlarge,ap-south-1,352.58,10.32,34.66,52.38,501.1,727,downsize
2024-08-28,Lambda,128MB,eu-central-1,0.02,38.91,40.5,0.86,0.0,0,optimal
2024-03-21,Lambda,512MB,eu-central-1,0.09,33.38,31.91,0.0,0.0,0,optimal
2024-01-30,EC2,t3.large,eu-west-1,16.59,61.03,56.18,101.54,110.31,192,terminate
2024-01-01,S3,Glacier,ap-south-1,34.11,0.0,0.0,33.7,8623.94,730,optimal
2024-03-29,EBS,io2,us-east-1,22.96,0.0,0.0,16.38,184.74,730,downgrade_to_gp3
2024-07-09,EC2,m5.xlarge,us-east-1,133.77,53.36,47.09,135.95,110.02,703,optimal
2024-10-28,S3,Glacier,ap-southeast-1,25.11,0.0,0.0,4.23,6522.82,730,optimal
2024-12-20,EBS,io2,eu-west-1,29.99,0.0,0.0,91.58,233.91,730,optimal
2024-01-11,EBS,io2,us-east-1,58.84,0.0,0.0,55.72,473.18,730,optimal
2024-12-04,S3,Standard,ap-southeast-1,125.99,0.0,0.0,18.45,5326.76,730,intelligent_tiering
2024-08-30,EC2,c5.xlarge,us-west-2,74.06,38.77,27.87,101.66,70.52,428,optimal
2024-04-27,S3,Intelligent-Tiering,us-east-1,39.63,0.0,0.0,59.7,3248.58,730,optimal
2024-02-19,S3,Intelligent-Tiering,ap-southeast-1,17.57,0.0,0.0,28.73,1400.91,730,optimal
2024-06-20,RDS,db.t3.medium,ap-southeast-1,28.14,21.56,53.71,45.83,848.4,415,optimal
2024-03-11,Lambda,256MB,us-east-1,0.05,26.71,27.24,0.31,0.0,0,optimal
2024-02-28,S3,Glacier,us-east-1,5.95,0.0,0.0,99.43,1533.39,730,optimal
2024-02-28,RDS,db.t3.micro,ap-south-1,8.66,68.3,15.4,31.53,367.98,516,optimal
2024-10-31,S3,Standard,us-east-1,78.54,0.0,0.0,15.44,3494.57,730,optimal
2024-02-08,Lambda,512MB,ap-southeast-1,0.09,24.44,48.92,1.0,0.0,0,optimal
2024-12-17,EC2,t3.2xlarge,us-west-2,81.62,21.65,22.32,367.74,105.91,250,downsize
2024-04-15,S3,Intelligent-Tiering,us-east-1,19.91,0.0,0.0,34.06,1596.0,730,optimal
2024-10-08,EBS,io2,us-east-1,45.99,0.0,0.0,54.94,363.35,730,optimal
2024-09-02,EC2,t3.large,eu-central-1,39.02,39.17,35.97,51.23,93.46,492,optimal
2024-07-15,Lambda,128MB,ap-southeast-1,0.02,10.84,79.5,0.12,0.0,0,optimal
2024-10-14,EC2,m5.large,us-east-1,49.66,23.42,25.67,77.1,16.75,538,downsize
2024-01-28,S3,Glacier,us-east-1,3.72,0.0,0.0,48.71,950.21,730,optimal
2024-12-30,Lambda,512MB,us-east-1,0.09,64.32,30.87,0.03,0.0,0,optimal
2024-06-30,EC2,t3.small,ap-south-1,6.65,47.22,49.62,119.15,41.61,334,optimal
2024-04-01,EBS,io1,us-east-1,37.86,0.0,0.0,18.98,295.6,730,downgrade_to_gp3
2024-02-19,S3,Glacier,eu-west-1,20.62,0.0,0.0,14.6,5062.12,730,optimal
2024-01-21,Lambda,128MB,eu-west-1,0.02,18.71,52.65,0.1,0.0,0,optimal
2024-04-13,EBS,gp3,eu-west-1,14.62,0.0,0.0,29.37,190.98,730,optimal
2024-08-20,RDS,db.t3.small,eu-west-1,21.79,18.85,45.47,26.28,178.56,621,optimal
2024-02-25,S3,Glacier,eu-west-1,18.1,0.0,0.0,44.96,4435.28,730,optimal
2024-03-21,RDS,db.t3.medium,ap-southeast-1,29.11,51.58,28.84,147.06,234.73,441,optimal
2024-02-04,RDS,db.t3.medium,us-east-1,36.41,55.42,49.77,34.83,211.74,550,optimal
2024-10-09,EC2,t3.medium,eu-central-1,28.63,39.86,44.96,31.81,67.31,662,optimal
2024-10-16,RDS,db.r5.large,eu-west-1,165.77,43.55,9.97,112.96,359.13,676,reserved_instance
2024-12-22,RDS,db.t3.medium,ap-southeast-1,32.84,53.31,35.73,87.98,470.13,489,optimal
2024-08-29,RDS,db.r5.xlarge,us-west-2,345.82,46.66,63.1,30.14,378.64,715,reserved_instance
2024-07-28,EBS,io1,eu-central-1,26.12,0.0,0.0,71.84,212.61,730,delete_unused
2024-07-28,EBS,io1,eu-west-1,90.36,0.0,0.0,13.57,755.87,730,downgrade_to_gp3
2024-09-18,S3,Intelligent-Tiering,us-east-1,63.93,0.0,0.0,122.99,5135.9,730,optimal
2024-11-06,RDS,db.t3.micro,ap-south-1,10.29,67.07,41.87,71.26,305.4,591,optimal
2024-09-08,EBS,io2,eu-west-1,9.12,0.0,0.0,41.05,74.04,730,downgrade_to_gp3
2024-04-02,RDS,db.r5.xlarge,ap-southeast-1,246.88,78.45,28.08,21.6,305.23,529,reserved_instance
2024-05-11,EBS,io1,ap-south-1,51.84,0.0,0.0,24.78,430.82,730,downgrade_to_gp3
2024-08-25,EBS,io1,eu-west-1,20.47,0.0,0.0,88.3,171.05,730,optimal
2024-09-14,S3,Intelligent-Tiering,ap-south-1,96.04,0.0,0.0,62.42,7392.45,730,optimal
2024-11-29,EC2,t3.medium,us-west-2,6.61,56.94,46.46,28.31,14.45,159,terminate
2024-09-02,Lambda,128MB,eu-west-1,0.02,60.79,68.33,0.13,0.0,0,optimal
2024-12-01,Lambda,512MB,ap-southeast-1,0.09,43.17,37.19,0.05,0.0,0,optimal
2024-01-17,RDS,db.r5.xlarge,eu-central-1,201.2,29.97,33.0,41.14,624.97,406,optimal
